district name,amenity type,source node,amenity type
Neukölln,butcher,323,5713
Tempelhof-Schöneberg,tea,323,5638
Neukölln,vacant,323,14771
Neukölln,sports,323,5149
Mitte,charity,323,3209
Steglitz-Zehlendorf,energy,323,811
Mitte,nutrition_supplements,323,2133
Reinickendorf,toys,323,4255
Neukölln,stationery,323,6199
Neukölln,furniture,323,11147
Tempelhof-Schöneberg,copyshop,322,10212
Mitte,wholesale,322,4524
Reinickendorf,furniture,322,6235
Mitte,trade,322,2498
Neukölln,photo,322,6652
Steglitz-Zehlendorf,archive,322,791
Mitte,kitchen,322,8833
Charlottenburg-Wilmersdorf,storage_rental,322,3395
Reinickendorf,travel_agency,322,9524
Reinickendorf,tailor,322,5756
Mitte,bag,322,7776
Mitte,pawnbroker,322,3359
Reinickendorf,mobile_phone,322,13953
Reinickendorf,pet,322,7512
Mitte,hardware,321,4017
Tempelhof-Schöneberg,second_hand,321,7548
Mitte,chocolate,321,4425
Charlottenburg-Wilmersdorf,paint,321,2901
Reinickendorf,butcher,321,6071
Reinickendorf,funeral_directors,321,5947
Mitte,radiotechnics,321,2481
Mitte,glaziery,321,2879
Neukölln,fashion_accessories,321,1334
Neukölln,confectionery,321,5500
Reinickendorf,jewelry,321,7942
Mitte,spices,321,1015
Neukölln,deli,321,7892
Reinickendorf,hearing_aids,321,4403
Mitte,seafood,321,3062
Mitte,hifi,320,3560
Neukölln,hardware,320,4113
Reinickendorf,confectionery,320,3527
Mitte,baby_goods,320,3409
Reinickendorf,chemist,320,8494
Neukölln,erotic,320,2014
Mitte,curtain,320,2761
Neukölln,tyres,320,1574
Mitte,tiles,320,1488
Mitte,farm,320,1532
Reinickendorf,optician,320,11450
Mitte,party,320,1473
Tempelhof-Schöneberg,fabric,319,3456
Reinickendorf,motorcycle,319,5263
Mitte,outdoor,319,3920
Tempelhof-Schöneberg,curtain,319,4110
Mitte,motorcycle,319,5897
Mitte,car_parts,319,4886
Mitte,motorcycle_repair,319,1487
Reinickendorf,medical_supply,319,4058
Tempelhof-Schöneberg,gift,319,13358
Neukölln,bookmaker,319,7236
Neukölln,sewing,319,819
Neukölln,ticket,319,3352
Charlottenburg-Wilmersdorf,coffee_machine,319,1400
Reinickendorf,rental,318,1855
Marzahn-Hellersdorf,beverages,318,4387
Neukölln,trade,318,2926
Mitte,e-cigarette,318,2789
Neukölln,garden_centre,318,2537
Tempelhof-Schöneberg,storage_rental,317,2978
Reinickendorf,tobacco,317,3949
Reinickendorf,shoes,317,5664
Reinickendorf,second_hand,317,4858
Mitte,window_blind,316,2217
Mitte,pottery,316,4232
Reinickendorf,pet_grooming,316,1860
Treptow-Köpenick,garden_centre,316,1731
Tempelhof-Schöneberg,printer_ink,316,2000
Neukölln,telecommunication,316,992
Reinickendorf,antiques,316,2374
Neukölln,rental,316,1919
Mitte,hairdresser_supply,316,1676
Marzahn-Hellersdorf,travel_agency,316,3604
Neukölln,perfumery,316,2956
Mitte,candles,315,1039
Reinickendorf,greengrocer,315,2942
Reinickendorf,tattoo,315,3322
Reinickendorf,gift,315,2245
Tempelhof-Schöneberg,bookmaker,315,8859
Steglitz-Zehlendorf,hairdresser_supply,314,1600
Charlottenburg-Wilmersdorf,tiles,314,1775
Neukölln,bag,314,1568
Neukölln,copyshop,314,6279
Charlottenburg-Wilmersdorf,smart_home,313,722
Neukölln,car_parts,313,2969
Steglitz-Zehlendorf,video_games,313,1065
Marzahn-Hellersdorf,optician,313,4882
Steglitz-Zehlendorf,telecommunication,313,815
Mitte,watches,312,4972
Mitte,tyres,312,2200
Reinickendorf,electronics,312,4298
Neukölln,video_games,312,980
Charlottenburg-Wilmersdorf,vacuum_cleaner,312,768
Tempelhof-Schöneberg,fashion_accessories,312,2782
Neukölln,computer,311,5754
Charlottenburg-Wilmersdorf,solar,311,726
Steglitz-Zehlendorf,camera,311,929
Reinickendorf,garden_centre,311,2611
Steglitz-Zehlendorf,party,310,1301
Charlottenburg-Wilmersdorf,furniture;hifi,310,733
Charlottenburg-Wilmersdorf,sailing,310,729
Steglitz-Zehlendorf,spices,310,1170
Reinickendorf,doityourself,310,3812
Tempelhof-Schöneberg,musical_instrument,310,9402
Steglitz-Zehlendorf,umbrella,310,759
Neukölln,bed,310,1761
Reinickendorf,laundry,309,4499
Mitte,scuba_diving,309,954
Treptow-Köpenick,rental,309,2002
Mitte,repair,309,1597
Steglitz-Zehlendorf,motorcycle_repair,309,1811
Steglitz-Zehlendorf,baby_goods,309,1636
Mitte,video,309,2714
Charlottenburg-Wilmersdorf,print_shop,309,741
Mitte,video_games,308,1904
Neukölln,tattoo,308,7945
Treptow-Köpenick,laundry,308,4673
Tempelhof-Schöneberg,houseware,308,6904
Mitte,fashion_accessories,308,6525
Mitte,lighting,308,4176
Reinickendorf,mall,307,3627
Neukölln,locksmith,307,4500
Treptow-Köpenick,sports,307,2386
Tempelhof-Schöneberg,motorcycle_repair,307,1702
Mitte,shoe_repair,307,1492
Neukölln,party,307,940
Reinickendorf,musical_instrument,307,1776
Mitte,weapons,306,930
Treptow-Köpenick,bookmaker,306,3390
Marzahn-Hellersdorf,kiosk,306,9020
Treptow-Köpenick,ticket,306,2700
Charlottenburg-Wilmersdorf,growshop,306,694
Charlottenburg-Wilmersdorf,auction_house,306,690
Mitte,sewing,305,1114
Charlottenburg-Wilmersdorf,stamps,305,709
Neukölln,motorcycle,304,2492
Charlottenburg-Wilmersdorf,leather,304,1221
Steglitz-Zehlendorf,license_plates,303,763
Mitte,security,303,1482
Mitte,garden_centre,303,1666
Tempelhof-Schöneberg,antiques,302,18649
Marzahn-Hellersdorf,vacant,302,6023
Treptow-Köpenick,computer,302,3564
Neukölln,curtain,302,1149
Charlottenburg-Wilmersdorf,farm,302,1711
Reinickendorf,curtain,301,1705
Spandau,supermarket,300,21569
Reinickendorf,sewing,299,1261
Neukölln,tiles,299,890
Neukölln,charity,299,1498
Treptow-Köpenick,coffee,299,1750
Reinickendorf,houseware,299,1441
Mitte,health_food,299,1683
Marzahn-Hellersdorf,tailor,299,2977
Tempelhof-Schöneberg,ticket,299,4471
Treptow-Köpenick,doityourself,299,2561
